#	snr = 15db, deltaF1 = 0, deltaF2 = 0, length = 60 bytes
#	time			In-phase		Quad-phase
   6.6356250e-04   1.2243982e+02  -8.3829741e+01
   6.6362500e-04   1.1201922e+02  -5.6004864e+01
   6.6368750e-04   1.0251617e+02   2.0000000e+00
   6.6375000e-04   1.1240951e+02  -1.2000000e+01
   6.6381250e-04   1.1195281e+02  -1.3000000e+01
   6.6387500e-04   9.9081236e+01  -1.0000000e+00
   6.6393750e-04   1.3823026e+02   5.4986958e+01
   6.6400000e-04   5.1804725e+01   5.4351917e+01
   6.6406250e-04   7.8118621e+01   7.9789732e+01
   6.6412500e-04   5.6304294e+01   1.4638936e+02
   6.6418750e-04   3.9130617e+01   1.2353048e+02
   6.6425000e-04  -1.0000000e+01   8.0004579e+01
   6.6431250e-04  -4.3234218e+01   8.0696099e+01
   6.6437500e-04   1.2000000e+01   1.4244963e+02
   6.6443750e-04   1.1000000e+01   1.2385663e+02
   6.6450000e-04   7.3639650e+01   1.2510351e+02
   6.6456250e-04   6.8034719e+01   1.3352053e+02
   6.6462500e-04   1.0985081e+02   6.9364439e+01
   6.6468750e-04   1.1111537e+02   5.2825951e+01
   6.6475000e-04   1.1068707e+02   1.4235924e+01
   6.6481250e-04   1.1208650e+02  -2.0025840e+01
   6.6487500e-04   9.6447446e+01  -3.9225009e+01
   6.6493750e-04   1.0171551e+02  -3.0894707e+01
   6.6500000e-04   9.4995139e+01  -4.2281688e+01
   6.6506250e-04   9.4224943e+01  -9.4970204e+01
   6.6512500e-04   8.9159064e+01  -1.3243105e+02
   6.6518750e-04   6.0313363e+01  -9.7460920e+01
   6.6525000e-04   5.4848654e+01  -1.6771216e+02
   6.6531250e-04   1.0000000e+00  -1.4188836e+02
   6.6537500e-04   5.6776630e+01  -1.5328530e+02
   6.6543750e-04   5.1750086e+01  -1.3190997e+02
   6.6550000e-04   6.9614322e+01  -1.0770437e+02
   6.6556250e-04   1.1046900e+02  -4.5916827e+01
   6.6562500e-04   1.1498252e+02  -4.5615257e+01
   6.6568750e-04   1.2276653e+02  -5.3414046e+01
   6.6575000e-04   1.1518197e+02  -2.0062103e+01
   6.6581250e-04   1.2462040e+02  -2.8847464e+01
   6.6587500e-04   1.0389856e+02   2.3553907e+01
   6.6593750e-04   1.1125216e+02   5.4999031e+01
   6.6600000e-04   1.0837916e+02   5.6843344e+01
   6.6606250e-04   1.2365087e+02   8.5020565e+01
   6.6612500e-04   5.7795479e+01   1.2314130e+02
   6.6618750e-04   3.7377037e+01   8.6258907e+01
   6.6625000e-04   2.7358495e+01   1.5083838e+02
   6.6631250e-04  -7.0000000e+00   1.6825570e+02
   6.6637500e-04  -2.5747188e+01   1.1014816e+02
   6.6643750e-04  -4.7133534e+01   1.2258028e+02
   6.6650000e-04  -1.1735728e+02   1.0449397e+02
   6.6656250e-04  -6.0293836e+01   8.5317672e+01
   6.6662500e-04  -9.1594050e+01   4.5508284e+01
   6.6668750e-04  -1.2664801e+02   3.9070205e+01
   6.6675000e-04  -1.3906414e+02   4.0685647e+01
   6.6681250e-04  -1.4240542e+02   1.8431211e+01
   6.6687500e-04  -1.6241270e+02   6.0000000e+00
   6.6693750e-04  -1.2209845e+02   5.3403662e+01
   6.6700000e-04  -7.7075992e+01   8.4144352e+01
   6.6706250e-04  -1.2245971e+02   1.2289771e+02
   6.6712500e-04  -1.0703531e+02   1.1958797e+02
   6.6718750e-04  -4.7152224e+01   7.2473845e+01
   6.6725000e-04  -5.1839875e+01   1.1116652e+02
   6.6731250e-04   1.0000000e+01   1.1095029e+02
   6.6737500e-04  -7.0000000e+00   1.1414901e+02
   6.6743750e-04   6.2461469e+01   1.0461994e+02
   6.6750000e-04   6.6135047e+01   1.2587030e+02
   6.6756250e-04   9.6499285e+01   8.7290042e+01
   6.6762500e-04   1.2031939e+02   1.0852305e+02
   6.6768750e-04   1.2911113e+02   5.1574654e+01
   6.6775000e-04   1.3612826e+02  -2.0000000e+00
   6.6781250e-04   1.2101871e+02  -0.0000000e+00
   6.6787500e-04   6.6257142e+01  -4.2221631e+01
   6.6793750e-04   1.1876018e+02  -6.7845012e+01
   6.6800000e-04   7.9413242e+01  -7.8923018e+01
   6.6806250e-04   9.3123226e+01  -1.2626066e+02
   6.6812500e-04   3.2151930e+01  -1.1772954e+02
   6.6818750e-04   6.0978817e+01  -1.4379235e+02
   6.6825000e-04   4.0000000e+00  -1.4237116e+02
   6.6831250e-04  -2.5859593e+01  -1.3694670e+02
   6.6837500e-04  -2.9045069e+01  -1.5854277e+02
   6.6843750e-04   1.1000000e+01  -1.2842256e+02
   6.6850000e-04  -1.0054920e+02  -9.6487470e+01
   6.6856250e-04  -5.4003581e+01  -4.9870957e+01
   6.6862500e-04  -9.7369624e+01  -2.9827405e+01
   6.6868750e-04  -1.4149276e+02  -4.0550220e+01
   6.6875000e-04  -1.0915094e+02  -1.8234228e+01
   6.6881250e-04  -1.1785952e+02   3.9552177e+01
   6.6887500e-04  -1.3038011e+02   4.4616871e+01
   6.6893750e-04  -1.2321587e+02   3.6127282e+01
   6.6900000e-04  -1.4306630e+02   7.8136773e+01
   6.6906250e-04  -8.2733529e+01   9.1953672e+01
   6.6912500e-04  -4.9055021e+01   7.9728418e+01
   6.6918750e-04  -2.8571813e+01   1.1488263e+02
   6.6925000e-04  -4.0000000e+00   1.6237068e+02
   6.6931250e-04   4.2005581e+01   1.3989348e+02
   6.6937500e-04   3.5176686e+01   1.4737037e+02
   6.6943750e-04   7.7138937e+01   1.0891988e+02
   6.6950000e-04   5.7874374e+01   9.8051885e+01
   6.6956250e-04   9.9612828e+01   1.0098380e+02
   6.6962500e-04   1.1862214e+02   4.5768943e+01
   6.6968750e-04   1.3881602e+02   3.5503363e+01
   6.6975000e-04   1.2371116e+02  -1.1000000e+01
   6.6981250e-04   1.2518762e+02  -6.2762731e+01
   6.6987500e-04   1.5115528e+02  -3.0000000e+00
   6.6993750e-04   1.5002102e+02   2.8976591e+01
   6.7000000e-04   1.0516681e+02   7.6130363e+01
   6.7006250e-04   1.0746405e+02   7.5186827e+01
   6.7012500e-04   1.1499307e+02   5.6673647e+01
   6.7018750e-04   7.3298651e+01   1.2274882e+02
   6.7025000e-04   4.5764585e+01   1.1685750e+02
   6.7031250e-04   5.0272046e+01   1.0324864e+02
   6.7037500e-04   1.4633679e+01   1.0726772e+02
   6.7043750e-04  -4.5588580e+01   9.7745348e+01
   6.7050000e-04  -4.8029156e+01   1.2086808e+02
   6.7056250e-04  -9.2231408e+01   1.2164396e+02
   6.7062500e-04  -9.2958702e+01   9.5185779e+01
   6.7068750e-04  -8.1424575e+01   8.0132282e+01
   6.7075000e-04  -1.4266563e+02   5.5508137e+01
   6.7081250e-04  -9.9546552e+01   2.1801837e+01
   6.7087500e-04  -1.3435160e+02  -8.0000000e+00
   6.7093750e-04  -1.2986249e+02   1.5553544e+01
   6.7100000e-04  -1.3630437e+02  -6.7192951e+01
   6.7106250e-04  -1.4797528e+02  -4.7244120e+01
   6.7112500e-04  -8.5418201e+01  -5.8857611e+01
   6.7118750e-04  -9.1909519e+01  -7.8806790e+01
   6.7125000e-04  -8.1304895e+01  -8.3623229e+01
   6.7131250e-04  -2.7653193e+01  -1.2208269e+02
   6.7137500e-04  -6.6034321e+01  -1.2239361e+02
   6.7143750e-04  -8.0682579e+01  -9.9507647e+01
   6.7150000e-04  -8.1894675e+01  -6.0207862e+01
   6.7156250e-04  -9.8127553e+01  -5.0576382e+01
   6.7162500e-04  -1.2610616e+02  -5.2269702e+01
   6.7168750e-04  -1.3911677e+02  -6.2812687e+01
   6.7175000e-04  -1.3088169e+02   1.0000000e+01
   6.7181250e-04  -1.1486936e+02   7.1543664e+01
   6.7187500e-04  -1.3864375e+02   2.7769446e+01
   6.7193750e-04  -1.3981037e+02   2.7459524e+01
   6.7200000e-04  -1.3564689e+02  -1.7839915e+01
   6.7206250e-04  -1.0376681e+02  -9.8407508e+01
   6.7212500e-04  -9.4533279e+01  -9.0530090e+01
   6.7218750e-04  -5.4146570e+01  -9.6039249e+01
   6.7225000e-04  -3.4621664e+01  -1.3391665e+02
   6.7231250e-04  -4.8241009e+01  -1.1242500e+02
   6.7237500e-04  -3.8867467e+01  -1.4265564e+02
   6.7243750e-04  -2.2030749e+01  -1.0144563e+02
   6.7250000e-04   4.0671968e+01  -8.8066999e+01
   6.7256250e-04   6.6640297e+01  -1.3444798e+02
   6.7262500e-04   1.1174163e+02  -9.4963874e+01
   6.7268750e-04   9.9922435e+01  -6.4887868e+01
   6.7275000e-04   9.7655450e+01  -5.5059376e+01
   6.7281250e-04   1.1953333e+02  -4.1306964e+01
   6.7287500e-04   9.9059549e+01  -2.2800104e+01
   6.7293750e-04   1.2166627e+02   1.2000000e+01
   6.7300000e-04   1.1004188e+02   2.0173034e+01
   6.7306250e-04   8.4317173e+01   7.1582915e+01
   6.7312500e-04   7.7469761e+01   4.5724856e+01
   6.7318750e-04   7.5472441e+01   5.1236343e+01
   6.7325000e-04   1.0205210e+02   1.3927089e+02
   6.7331250e-04   4.5101369e+01   9.9891543e+01
   6.7337500e-04   5.3575083e+01   1.0437680e+02
   6.7343750e-04  -2.4288843e+01   1.1982547e+02
   6.7350000e-04  -3.4396481e+01   9.4926480e+01
   6.7356250e-04  -4.4836469e+01   1.4325976e+02
   6.7362500e-04  -6.3126364e+01   1.1394978e+02
   6.7368750e-04  -1.1449525e+02   7.8279290e+01
   6.7375000e-04  -1.0082686e+02   7.4465405e+01
   6.7381250e-04  -1.1379496e+02   5.7521729e+01
   6.7387500e-04  -1.1682463e+02   4.5318110e+01
   6.7393750e-04  -8.4641530e+01   1.1365270e+02
   6.7400000e-04  -7.2754931e+01   1.0643816e+02
   6.7406250e-04  -4.2358814e+01   1.2883915e+02
   6.7412500e-04   9.0000000e+00   1.0740231e+02
   6.7418750e-04  -2.0000000e+00   1.3348885e+02
   6.7425000e-04   8.0000000e+00   8.7590223e+01
   6.7431250e-04   2.0145741e+01   1.5085081e+02
   6.7437500e-04  -3.0000000e+00   7.3120001e+01
   6.7443750e-04  -1.3390407e+01   8.6299309e+01
   6.7450000e-04  -3.7539754e+01   1.2204583e+02
   6.7456250e-04  -4.6833868e+01   8.7914053e+01
   6.7462500e-04  -7.1946362e+01   1.0105282e+02
   6.7468750e-04  -8.2718960e+01   1.0173988e+02
   6.7475000e-04  -1.1382262e+02   8.9726818e+01
   6.7481250e-04  -8.8445311e+01   4.6011116e+01
   6.7487500e-04  -1.0991843e+02   8.6351237e+01
   6.7493750e-04  -7.4285493e+01   9.8047580e+01
   6.7500000e-04  -5.5756148e+01   1.1289975e+02
   6.7506250e-04  -2.4068172e+01   1.1756194e+02
   6.7512500e-04   7.0000000e+00   1.2699667e+02
   6.7518750e-04  -1.9013132e+01   1.4061495e+02
   6.7525000e-04   5.4572384e+01   1.1632670e+02
   6.7531250e-04   5.8787540e+01   1.0535582e+02
   6.7537500e-04   1.0000000e+01   1.2175958e+02
   6.7543750e-04  -1.5357652e+01   1.2575212e+02
   6.7550000e-04  -2.9022549e+01   1.1395965e+02
   6.7556250e-04  -3.1324032e+01   1.5713913e+02
   6.7562500e-04  -2.1085786e+01   1.3851528e+02
   6.7568750e-04  -6.5558447e+01   6.3055027e+01
   6.7575000e-04  -8.2837260e+01   8.0359277e+01
   6.7581250e-04  -8.9987373e+01   2.9852076e+01
   6.7587500e-04  -9.1824607e+01   6.4789419e+01
   6.7593750e-04  -4.6387865e+01   8.7096376e+01
   6.7600000e-04  -3.0042373e+01   1.0129919e+02
   6.7606250e-04  -5.0029269e+01   1.4321891e+02
   6.7612500e-04  -1.6502628e+01   7.3053065e+01
   6.7618750e-04  -4.0000000e+00   7.7272875e+01
   6.7625000e-04   3.5934542e+01   1.3439144e+02
   6.7631250e-04   6.3898714e+01   9.1214827e+01
   6.7637500e-04   6.7173523e+01   1.0597227e+02
   6.7643750e-04   9.0149255e+01   1.0872662e+02
   6.7650000e-04   1.0511009e+02   4.3228745e+01
   6.7656250e-04   1.0110122e+02   2.7001651e+01
   6.7662500e-04   1.1275575e+02  -1.3000000e+01
   6.7668750e-04   1.2971319e+02  -2.6297519e+01
   6.7675000e-04   1.1439274e+02  -9.0000000e+00
   6.7681250e-04   9.4911900e+01  -7.1935219e+01
   6.7687500e-04   1.1063974e+02  -5.9457806e+01
   6.7693750e-04   9.3363741e+01   6.0000000e+00
   6.7700000e-04   1.1298258e+02  -0.0000000e+00
   6.7706250e-04   9.8028992e+01   2.2451565e+01
   6.7712500e-04   1.0589475e+02   4.6243334e+01
   6.7718750e-04   1.0586903e+02   9.4280201e+01
   6.7725000e-04   7.0495934e+01   8.2157813e+01
   6.7731250e-04   5.5773018e+01   1.3456712e+02
   6.7737500e-04   4.4760105e+01   8.7533418e+01
   6.7743750e-04   5.2997476e+01   1.2121351e+02
   6.7750000e-04   1.0000000e+00   1.0658121e+02
   6.7756250e-04   1.0000000e+01   1.2319241e+02
   6.7762500e-04  -4.2938000e+01   1.0769665e+02
   6.7768750e-04  -5.7299209e+01   1.1977162e+02
   6.7775000e-04  -8.1673135e+01   6.6963457e+01
   6.7781250e-04  -1.1546427e+02   7.9870233e+01
   6.7787500e-04  -4.5153645e+01   7.1384117e+01
   6.7793750e-04  -4.4769323e+01   8.7163580e+01
   6.7800000e-04  -9.3096981e+01   9.0515927e+01
   6.7806250e-04  -5.5928687e+01   1.0598047e+02
   6.7812500e-04   1.6150606e+01   1.2216624e+02
   6.7818750e-04  -1.1000000e+01   8.5146367e+01
   6.7825000e-04  -1.3000000e+01   4.3032638e+01
   6.7831250e-04   2.1643476e+01   9.3949450e+01
   6.7837500e-04   8.6558480e+01   9.5142482e+01
   6.7843750e-04   7.9372394e+01   4.2802632e+01
   6.7850000e-04   1.1858863e+02   5.3663957e+01
   6.7856250e-04   8.1354973e+01   3.9267681e+01
   6.7862500e-04   1.2726228e+02   4.0000000e+00
   6.7868750e-04   9.0170562e+01   9.0000000e+00
   6.7875000e-04   8.0529403e+01  -7.0460167e+01
   6.7881250e-04   1.0411955e+02  -8.7986982e+01
   6.7887500e-04   1.1066826e+02  -6.7288746e+01
   6.7893750e-04   1.1283599e+02  -2.0192636e+01
   6.7900000e-04   1.2699669e+02   4.0000000e+00
   6.7906250e-04   9.1017704e+01   4.0948175e+01
   6.7912500e-04   9.5595030e+01  -8.0000000e+00
   6.7918750e-04   1.1428193e+02   6.6848340e+01
   6.7925000e-04   6.2824575e+01   9.0377504e+01
   6.7931250e-04   7.3517749e+01   1.0312242e+02
   6.7937500e-04   1.2095512e+02   4.6047089e+01
   6.7943750e-04   9.4626487e+01   3.5165730e+01
   6.7950000e-04   1.3685995e+02   5.4906773e+01
   6.7956250e-04   1.4233123e+02   5.5464936e+01
   6.7962500e-04   7.0781878e+01   4.0000000e+00
   6.7968750e-04   7.7038266e+01  -6.0000000e+00
   6.7975000e-04   9.0171307e+01  -4.5682340e+01
   6.7981250e-04   7.1159228e+01  -4.5849084e+01
   6.7987500e-04   5.2740774e+01  -5.4283263e+01
   6.7993750e-04   3.7582110e+01  -1.0545807e+02
   6.8000000e-04   4.6133011e+01  -9.4686063e+01
   6.8006250e-04   4.6944250e+01  -1.2743699e+02
   6.8012500e-04  -1.5372477e+01  -1.0207757e+02
   6.8018750e-04  -4.1085356e+01  -1.2317700e+02
   6.8025000e-04  -8.0000000e+00  -1.1612254e+02
   6.8031250e-04  -7.7554364e+01  -7.1801374e+01
   6.8037500e-04  -4.5941152e+01  -1.0076622e+02
   6.8043750e-04  -2.5125267e+01  -8.8715009e+01
   6.8050000e-04   2.4510863e+01  -9.8718626e+01
   6.8056250e-04   1.0000000e+00  -1.0657277e+02
   6.8062500e-04   4.7910258e+01  -1.1116159e+02
   6.8068750e-04   4.2238233e+01  -1.0792249e+02
   6.8075000e-04   8.1698483e+01  -7.6235738e+01
   6.8081250e-04   5.9971756e+01  -3.6966584e+01
   6.8087500e-04   7.9796574e+01  -3.5410099e+01
   6.8093750e-04   8.5987903e+01  -1.0000000e+01
   6.8100000e-04   7.7586751e+01  -2.0000000e+00
   6.8106250e-04   1.2113835e+02   1.3259504e+01
   6.8112500e-04   1.1855167e+02   2.9934223e+01
   6.8118750e-04   1.0276292e+02   6.9767894e+01
   6.8125000e-04   6.1621953e+01   7.1719120e+01
   6.8131250e-04   6.6269734e+01   5.1388841e+01
   6.8137500e-04   8.3545393e+01   2.1016158e+01
   6.8143750e-04   9.1028499e+01   3.1575204e+01
   6.8150000e-04   8.7420124e+01   4.1898290e+01
   6.8156250e-04   9.3655862e+01   1.6457987e+01
   6.8162500e-04   8.8958627e+01  -3.7999726e+01
   6.8168750e-04   1.0787504e+02   7.0000000e+00
   6.8175000e-04   7.3035925e+01  -8.6260825e+01
   6.8181250e-04   6.3350360e+01  -4.7605324e+01
   6.8187500e-04   1.0495571e+02  -6.1954769e+01
   6.8193750e-04   3.8576053e+01  -8.1957336e+01
   6.8200000e-04   2.8803287e+01  -6.8476191e+01
   6.8206250e-04  -1.0000000e+00  -7.9180027e+01
   6.8212500e-04  -1.0000000e+00  -1.1135644e+02
   6.8218750e-04  -4.0096941e+01  -8.9839987e+01
   6.8225000e-04  -5.6621368e+01  -8.2812976e+01
   6.8231250e-04  -5.4033055e+01  -4.9820348e+01
   6.8237500e-04  -1.0619379e+02  -6.3046155e+01
   6.8243750e-04  -1.0432670e+02  -4.2976798e+01
   6.8250000e-04  -8.3347802e+01   1.0000000e+00
   6.8256250e-04  -6.0237288e+01  -2.0771700e+01
   6.8262500e-04  -8.8348356e+01   2.7371505e+01
   6.8268750e-04  -8.9642863e+01   1.0000000e+01
   6.8275000e-04  -8.8253722e+01   6.0479116e+01
   6.8281250e-04  -7.4339900e+01   3.4396204e+01
   6.8287500e-04  -7.0710802e+01   3.4891561e+01
   6.8293750e-04  -6.2569362e+01   3.9836128e+01
   6.8300000e-04  -8.3217949e+01   1.4348015e+01
   6.8306250e-04  -1.2189192e+02   2.0000000e+00
   6.8312500e-04  -9.1267307e+01  -1.7754415e+01
   6.8318750e-04  -7.9799043e+01  -4.5133218e+01
   6.8325000e-04  -1.0413022e+02  -3.8568145e+01
   6.8331250e-04  -5.3686547e+01  -4.4052429e+01
   6.8337500e-04  -3.3412837e+01  -8.4402175e+01
   6.8343750e-04  -5.2804959e+01  -1.0057589e+02
   6.8350000e-04   1.3611200e+01  -8.5705917e+01
   6.8356250e-04  -3.0000000e+00  -9.1839538e+01
   6.8362500e-04   2.7159970e+01  -1.0291712e+02
   6.8368750e-04   3.2040541e+01  -8.5476797e+01
   6.8375000e-04   3.8226161e+01  -9.7161430e+01
   6.8381250e-04   5.5697786e+01  -3.6812914e+01
   6.8387500e-04   7.6616952e+01  -1.3724273e+01
   6.8393750e-04   7.6707018e+01  -4.8506970e+01
   6.8400000e-04   9.4336697e+01   4.0000000e+00
   6.8406250e-04   7.2976946e+01   2.2639070e+01
   6.8412500e-04   7.3855902e+01  -9.0000000e+00
   6.8418750e-04   8.4001510e+01   3.9831610e+01
   6.8425000e-04   4.6596693e+01   3.7494255e+01
   6.8431250e-04   4.6042059e+01   6.7251398e+01
   6.8437500e-04   4.9639916e+01   6.2536388e+01
   6.8443750e-04   2.4971244e+01   5.9107429e+01
   6.8450000e-04   1.3902497e+01   9.1338340e+01
   6.8456250e-04   1.5143212e+01   6.6427943e+01
   6.8462500e-04  -2.8766657e+01   7.7286216e+01
   6.8468750e-04  -5.3103009e+01   9.5305127e+01
   6.8475000e-04  -5.3263720e+01   6.1540595e+01
   6.8481250e-04  -3.9381135e+01   5.9848935e+01
   6.8487500e-04  -7.1247327e+01   8.2624935e+01
   6.8493750e-04  -4.7294010e+01   2.3603921e+01
   6.8500000e-04  -6.8714817e+01   3.6885913e+01
   6.8506250e-04  -7.6400929e+01   2.6994157e+01
   6.8512500e-04  -9.0116064e+01  -2.1783138e+01
   6.8518750e-04  -9.5030891e+01  -2.8558027e+01
   6.8525000e-04  -6.8092281e+01  -5.3685294e+01
   6.8531250e-04  -1.8711228e+01  -4.0128003e+01
   6.8537500e-04  -3.3711078e+01  -5.5993897e+01
   6.8543750e-04  -3.2537051e+01  -6.5955281e+01
   6.8550000e-04  -2.0659272e+01  -4.2686287e+01
   6.8556250e-04  -1.4707597e+01  -7.0190627e+01
   6.8562500e-04  -1.1000000e+01  -8.2745678e+01
   6.8568750e-04   4.0000000e+00  -5.6530420e+01
   6.8575000e-04   3.1139689e+01  -5.4993173e+01
   6.8581250e-04   5.7514473e+01  -5.7208119e+01
   6.8587500e-04   2.0965696e+01  -5.9133434e+01
   6.8593750e-04  -2.0000000e+00  -6.8185995e+01
   6.8600000e-04  -2.0000000e+00  -7.8554214e+01
   6.8606250e-04  -1.3298956e+01  -8.2283669e+01
   6.8612500e-04  -3.6904520e+01  -8.3885053e+01
   6.8618750e-04  -2.4700831e+01  -9.7216786e+01
   6.8625000e-04  -3.4904463e+01  -5.6295740e+01
   6.8631250e-04  -2.8591457e+01   6.0000000e+00
   6.8637500e-04  -7.9459064e+01  -4.1453152e+01
   6.8643750e-04  -4.5826376e+01  -1.7308711e+01
   6.8650000e-04  -5.3786749e+01  -1.7674767e+01
   6.8656250e-04  -6.3304784e+01  -3.0000000e+00
   6.8662500e-04  -8.6960789e+01   2.6251766e+01
   6.8668750e-04  -5.3390228e+01   3.4918259e+01
   6.8675000e-04  -6.5309956e+01   3.3237150e+01
   6.8681250e-04  -2.4659485e+01   6.4388278e+01
   6.8687500e-04  -1.9130862e+01   7.5418857e+01
   6.8693750e-04  -4.0000000e+00   7.9298879e+01
   6.8700000e-04   2.0000000e+00   7.1025688e+01
   6.8706250e-04   1.6153463e+01   8.2925135e+01
   6.8712500e-04   3.6727986e+01   6.4735855e+01
   6.8718750e-04   4.5293666e+01   6.5135609e+01
   6.8725000e-04   3.6559613e+01   2.1290339e+01
   6.8731250e-04   6.8593228e+01   3.5023353e+01
   6.8737500e-04   7.0574148e+01   6.0680975e+01
   6.8743750e-04   4.5228275e+01   4.2601868e+01
   6.8750000e-04   2.1754316e+01   4.8268620e+01
   6.8756250e-04   2.3993154e+01   7.0003849e+01
   6.8762500e-04  -1.3406916e+01   7.3907704e+01
   6.8768750e-04   0.0000000e+00   5.9219973e+01
   6.8775000e-04  -3.9437213e+01   5.6927551e+01
   6.8781250e-04  -4.1526638e+01   6.0057051e+01
   6.8787500e-04  -2.5152931e+01   6.3062098e+01
   6.8793750e-04  -1.6369335e+01   4.8761750e+01
   6.8800000e-04  -9.0000000e+00   6.9010712e+01
   6.8806250e-04  -6.0000000e+00   7.8278920e+01
   6.8812500e-04   4.2719032e+01   7.4438281e+01
   6.8818750e-04   2.6075786e+01   5.7422420e+01
   6.8825000e-04   2.7972363e+01   3.6165712e+01
   6.8831250e-04   4.9806968e+01   4.7628960e+01
   6.8837500e-04   6.5082276e+01   1.9558451e+01
   6.8843750e-04   6.9558437e+01   1.7305586e+01
   6.8850000e-04   6.4692473e+01  -7.0000000e+00
   6.8856250e-04   6.9186221e+01  -0.0000000e+00
   6.8862500e-04   7.1048070e+01  -3.7316513e+01
   6.8868750e-04   4.6327494e+01  -2.5797900e+01
   6.8875000e-04   5.1010690e+01  -4.9207640e+01
   6.8881250e-04   4.9484809e+01  -4.7027335e+01
   6.8887500e-04   3.0000000e+00  -5.2835604e+01
   6.8893750e-04  -2.0000000e+00  -6.8089752e+01
   6.8900000e-04  -1.4386519e+01  -5.6130992e+01
   6.8906250e-04   9.0000000e+00  -6.0432046e+01
   6.8912500e-04  -1.4811763e+01  -5.4655369e+01
   6.8918750e-04  -4.8182376e+01  -5.2236565e+01
   6.8925000e-04  -5.7923234e+01  -3.3260033e+01
   6.8931250e-04  -3.2068698e+01  -9.0000000e+00
   6.8937500e-04  -3.4653234e+01   1.1000000e+01
   6.8943750e-04  -6.8461357e+01  -1.4925117e+01
   6.8950000e-04  -3.3071483e+01  -4.0000000e+00
   6.8956250e-04  -4.7407673e+01   1.3438404e+01
   6.8962500e-04  -5.0538959e+01   3.4392214e+01
   6.8968750e-04  -6.3472312e+01   5.0550157e+01
   6.8975000e-04  -3.6821825e+01   5.4339460e+01
   6.8981250e-04  -3.3329204e+01   4.4307278e+01
   6.8987500e-04  -3.2274323e+01   5.9664249e+01
   6.8993750e-04  -3.7245386e+01   4.0865945e+01
   6.9000000e-04  -4.2034172e+01   1.5328710e+01
   6.9006250e-04  -3.3149626e+01   0.0000000e+00
   6.9012500e-04  -6.2480758e+01   1.2000000e+01
   6.9018750e-04  -5.9757067e+01  -2.5295713e+01
   6.9025000e-04  -5.4713762e+01  -2.1022742e+01
   6.9031250e-04  -5.6762838e+01  -3.5474394e+01
   6.9037500e-04  -5.2029500e+01  -1.9267009e+01
   6.9043750e-04  -5.5767997e+01  -4.0000000e+00
   6.9050000e-04  -4.9687339e+01   1.3000000e+01
   6.9056250e-04  -4.1357913e+01   1.7382353e+01
   6.9062500e-04  -4.6256475e+01   1.5285377e+01
   6.9068750e-04  -5.8034888e+01   5.4667998e+01
   6.9075000e-04  -3.2380725e+01   5.1519120e+01
   6.9081250e-04  -1.2000000e+01   3.9707878e+01
   6.9087500e-04  -3.2737230e+01   3.5085404e+01
   6.9093750e-04  -3.9515495e+01   3.2914819e+01
